auction_id,price,time,user,action
8466759,149.18,01:12:23 AM,Mlp4491,Bid
8466759,149.17,01:12:14 AM,khanh75,Bid
8466759,149.16,01:12:05 AM,ohioboy1962,Bid
8466759,149.15,01:11:56 AM,Mlp4491,Bid
8466759,149.14,01:11:47 AM,khanh75,Bid
8466759,149.13,01:11:38 AM,ohioboy1962,Bid
8466759,149.12,01:11:29 AM,Mlp4491,Bid
8466759,149.11,01:11:20 AM,khanh75,Bid
8466759,149.10,01:11:11 AM,ohioboy1962,Bid
8466759,149.20,01:12:41 AM,khanh75,Bid
8466759,149.19,01:12:32 AM,ohioboy1962,Bid
8466759,149.37,01:15:14 AM,ohioboy1962,Bid
8466759,149.36,01:15:05 AM,Mlp4491,Bid
8466759,149.35,01:14:56 AM,khanh75,Bid
8466759,149.34,01:14:47 AM,ohioboy1962,Bid
8466759,149.33,01:14:38 AM,Mlp4491,Bid
8466759,149.32,01:14:29 AM,khanh75,Bid
8466759,149.31,01:14:20 AM,ohioboy1962,Bid
8466759,149.30,01:14:11 AM,Mlp4491,Bid
8466759,149.29,01:14:02 AM,khanh75,Bid
