auction_id,price,time,user,action
8469480,17.70,01:12:17 AM,bigbuckhunter,Bid
8469480,17.69,01:12:08 AM,Bdean12,Bid
8469480,17.68,01:11:59 AM,KingatHeart,Bid
8469480,17.67,01:11:50 AM,DJFarnham,Bid
8469480,17.66,01:11:41 AM,bigbuckhunter,Bid
8469480,17.65,01:11:32 AM,Bdean12,Bid
8469480,17.64,01:11:23 AM,KingatHeart,Bid
8469480,17.63,01:11:14 AM,DJFarnham,Bid
8469480,17.62,01:11:05 AM,bigbuckhunter,Bid
8469480,17.72,01:12:35 AM,KingatHeart,Bid
8469480,17.71,01:12:26 AM,DJFarnham,Bid
8469480,17.89,01:15:08 AM,Bdean12,Bid
8469480,17.88,01:14:59 AM,KingatHeart,Bid
8469480,17.87,01:14:50 AM,DJFarnham,Bid
8469480,17.86,01:14:41 AM,bigbuckhunter,Bid
8469480,17.85,01:14:32 AM,Bdean12,Bid
8469480,17.84,01:14:23 AM,KingatHeart,Bid
8469480,17.83,01:14:14 AM,DJFarnham,Bid
8469480,17.82,01:14:05 AM,bigbuckhunter,Bid
8469480,17.81,01:13:56 AM,Bdean12,Bid
