auction_id,price,time,user,action
8442142,1199.30,01:12:23 AM,kaessnerdm,Bid
8442142,1199.29,01:12:14 AM,kaileyd1988,Bid
8442142,1199.28,01:12:05 AM,kaessnerdm,Bid
8442142,1199.27,01:11:56 AM,kaileyd1988,Bid
8442142,1199.26,01:11:47 AM,kaessnerdm,Bid
8442142,1199.25,01:11:38 AM,kaileyd1988,Bid
8442142,1199.24,01:11:29 AM,kaessnerdm,Bid
8442142,1199.23,01:11:20 AM,kaileyd1988,Bid
8442142,1199.22,01:11:11 AM,kaessnerdm,Bid
8442142,1199.32,01:12:41 AM,kaessnerdm,Bid
8442142,1199.31,01:12:32 AM,kaileyd1988,Bid
8442142,1199.49,01:15:14 AM,kaileyd1988,Bid
8442142,1199.48,01:15:05 AM,kaessnerdm,Bid
8442142,1199.47,01:14:56 AM,kaileyd1988,Bid
8442142,1199.46,01:14:47 AM,kaessnerdm,Bid
8442142,1199.45,01:14:38 AM,kaileyd1988,Bid
8442142,1199.44,01:14:29 AM,kaessnerdm,Bid
8442142,1199.43,01:14:20 AM,kaileyd1988,Bid
8442142,1199.42,01:14:11 AM,kaessnerdm,Bid
8442142,1199.41,01:14:02 AM,kaileyd1988,Bid
