auction_id,price,time,user,action
8419953,2366.99,01:12:18 AM,scot1,Bid
8419953,2366.98,01:12:09 AM,didyebk,Bid
8419953,2366.97,01:12:00 AM,scot1,Bid
8419953,2366.96,01:11:58 AM,Kerryk18,Bid
8419953,2366.95,01:11:49 AM,pluto01,Bid
8419953,2366.94,01:11:40 AM,macgregorje,Bid
8419953,2366.93,01:11:31 AM,scot1,Bid
8419953,2366.92,01:11:24 AM,adam7219,Bid
8419953,2366.91,01:11:24 AM,didyebk,Bid
8419953,2367.01,01:12:36 AM,pluto01,Bid
8419953,2367.00,01:12:27 AM,macgregorje,Bid
8419953,2367.18,01:15:07 AM,Kerryk18,Bid
8419953,2367.17,01:14:58 AM,pluto01,Bid
8419953,2367.16,01:14:49 AM,macgregorje,Bid
8419953,2367.15,01:14:40 AM,scot1,Bid
8419953,2367.14,01:14:31 AM,didyebk,Bid
8419953,2367.13,01:14:22 AM,Kerryk18,Bid
8419953,2367.12,01:14:13 AM,pluto01,Bid
8419953,2367.11,01:14:04 AM,macgregorje,Bid
8419953,2367.10,01:13:55 AM,scot1,Bid
