auction_id,price,time,user,action
8469123,58.86,01:12:24 AM,80Bruno,Bid
8469123,58.85,01:12:15 AM,pamiam,Bid
8469123,58.84,01:12:06 AM,80Bruno,Bid
8469123,58.83,01:11:57 AM,pamiam,Bid
8469123,58.82,01:11:48 AM,80Bruno,Bid
8469123,58.81,01:11:39 AM,pamiam,Bid
8469123,58.80,01:11:30 AM,80Bruno,Bid
8469123,58.79,01:11:21 AM,pamiam,Bid
8469123,58.78,01:11:12 AM,80Bruno,Bid
8469123,58.88,01:12:42 AM,80Bruno,Bid
8469123,58.87,01:12:33 AM,pamiam,Bid
8469123,59.04,01:15:06 AM,80Bruno,Bid
8469123,59.03,01:14:57 AM,pamiam,Bid
8469123,59.02,01:14:48 AM,80Bruno,Bid
8469123,59.01,01:14:39 AM,pamiam,Bid
8469123,59.00,01:14:30 AM,80Bruno,Bid
8469123,58.99,01:14:21 AM,pamiam,Bid
8469123,58.98,01:14:12 AM,80Bruno,Bid
8469123,58.97,01:14:03 AM,pamiam,Bid
8469123,58.96,01:13:54 AM,80Bruno,Bid
