auction_id,price,time,user,action
8469073,64.25,01:12:18 AM,rickyandann,Bid
8469073,64.24,01:12:09 AM,UncleTan,Bid
8469073,64.23,01:12:00 AM,rickyandann,Bid
8469073,64.22,01:11:51 AM,UncleTan,Bid
8469073,64.21,01:11:42 AM,rickyandann,Bid
8469073,64.20,01:11:33 AM,UncleTan,Bid
8469073,64.19,01:11:24 AM,rickyandann,Bid
8469073,64.18,01:11:15 AM,UncleTan,Bid
8469073,64.17,01:11:06 AM,rickyandann,Bid
8469073,64.27,01:12:36 AM,rickyandann,Bid
8469073,64.26,01:12:27 AM,UncleTan,Bid
8469073,64.44,01:15:09 AM,UncleTan,Bid
8469073,64.43,01:15:00 AM,rickyandann,Bid
8469073,64.42,01:14:51 AM,UncleTan,Bid
8469073,64.41,01:14:42 AM,rickyandann,Bid
8469073,64.40,01:14:33 AM,UncleTan,Bid
8469073,64.39,01:14:24 AM,rickyandann,Bid
8469073,64.38,01:14:15 AM,UncleTan,Bid
8469073,64.37,01:14:06 AM,rickyandann,Bid
8469073,64.36,01:13:57 AM,UncleTan,Bid
